ID,Img URL,Img Name,Desc (S),caption_original,is_arabic,caption_en,caption_train
1114,1194.jpg,1194.jpg,يظهر في الصورة عدد كبير من الأشخاص يسيرون وهم يحملون أكياسًا بيضاء كبيرة على ظهورهم ورؤوسهم، في منطقة مليئة بالركام والغبار.,يظهر في الصورة عدد كبير من الأشخاص يسيرون وهم يحملون أكياسًا بيضاء كبيرة على ظهورهم ورؤوسهم، في منطقة مليئة بالركام والغبار.,True,"A large number of people walk around carrying big white bags on their backs and heads, in an area full of debris and dust.","A large number of people walk around carrying big white bags on their backs and heads, in an area full of debris and dust."
1115,1195.jpg,1195.jpg,امرأتان تجلسان على الأرض، إحداهما تحمل طفلاً رضيعاً ملفوفاً، في مكان ذي جدران ترابية وأغراض متناثرة حولهما.,امرأتان تجلسان على الأرض، إحداهما تحمل طفلاً رضيعاً ملفوفاً، في مكان ذي جدران ترابية وأغراض متناثرة حولهما.,True,"Two women sitting on the floor, one of them carrying a baby wrapped in a place with dust walls and scattered objects around them.","Two women sitting on the floor, one of them carrying a baby wrapped in a place with dust walls and scattered objects around them."
1116,1196.jpg,1196.jpg,تُظهر الصورة رجلين في وضع جانبي، أحدهما على اليسار بشعر داكن والآخر على اليمين بشعر أشقر، وكلاهما يرتدي بدلة رسمية وينظر بعيدًا عن الآخر.,تُظهر الصورة رجلين في وضع جانبي، أحدهما على اليسار بشعر داكن والآخر على اليمين بشعر أشقر، وكلاهما يرتدي بدلة رسمية وينظر بعيدًا عن الآخر.,True,"The picture shows two guys on the side, one on the left with dark hair and the other on the right with blonde hair, both wearing a suit and looking away from the other.","The picture shows two guys on the side, one on the left with dark hair and the other on the right with blonde hair, both wearing a suit and looking away from the other."
1117,1197.jpg,1197.jpg,تُظهر الصورة شخصًا يعاني من سوء تغذية حاد وهو مستلقٍ ومغطى جزئيًا بقماش أبيض، حيث تبرز عظامه بوضوح.,تُظهر الصورة شخصًا يعاني من سوء تغذية حاد وهو مستلقٍ ومغطى جزئيًا بقماش أبيض، حيث تبرز عظامه بوضوح.,True,"The picture shows someone suffering from severe malnutrition lying in and partially covered with a white cloth, whose bones are clearly visible.","The picture shows someone suffering from severe malnutrition lying in and partially covered with a white cloth, whose bones are clearly visible."
1118,1198.jpg,1198.jpg,تُظهر الصورة رجلاً نحيلاً عاري الصدر بلحية يحمل مجرفة. يقف الرجل داخل نفق مظلم ذي سقف مقوس وأرضية ترابية.,تُظهر الصورة رجلاً نحيلاً عاري الصدر بلحية يحمل مجرفة. يقف الرجل داخل نفق مظلم ذي سقف مقوس وأرضية ترابية.,True,"The picture shows a skinny man naked in the chest with a beard carrying a shovel, standing inside a dark tunnel with a bowed roof and dirt floor.","The picture shows a skinny man naked in the chest with a beard carrying a shovel, standing inside a dark tunnel with a bowed roof and dirt floor."
1119,1199.jpg,1199.jpg,تُظهر الصورة مشهدًا لدمار الحرب في منطقة حضرية، مع مبانٍ مهدمة ودخان كثيف يتصاعد وشخصية تسير بين الركام وطائرة تحلق في السماء. في الجزء السفلي من الصورة، ترفرف عدة أعلام للاتحاد الأوروبي أمام واجهة مبنى.,تُظهر الصورة مشهدًا لدمار الحرب في منطقة حضرية، مع مبانٍ مهدمة ودخان كثيف يتصاعد وشخصية تسير بين الركام وطائرة تحلق في السماء. في الجزء السفلي من الصورة، ترفرف عدة أعلام للاتحاد الأوروبي أمام واجهة مبنى.,True,"The picture shows a scene of war destruction in an urban area, with damaged buildings and intense smoke rising and a character running between the rubble and a plane flying in the sky. At the bottom of the picture, several European Union flags fly in front of a building.","The picture shows a scene of war destruction in an urban area, with damaged buildings and intense smoke rising and a character running between the rubble and a plane flying in the sky. At the bottom of the picture, several European Union flags fly in front of a building."
1120,1200.jpg,1200.jpg,تُظهر الصورة مجموعة من الرجال، بعضهم يرتدون زيًا رسميًا، يقفون بجانب كشك خشبي صغير. يحيط بالمشهد شريط أبيض وأحمر، ويظهر شخص على الأرض قرب الكشك.,تُظهر الصورة مجموعة من الرجال، بعضهم يرتدون زيًا رسميًا، يقفون بجانب كشك خشبي صغير. يحيط بالمشهد شريط أبيض وأحمر، ويظهر شخص على الأرض قرب الكشك.,True,"The picture shows a group of men, some in uniform, standing next to a small wooden booth, surrounding the scene with a white and red tape, and someone on the ground showing up near the booth.","The picture shows a group of men, some in uniform, standing next to a small wooden booth, surrounding the scene with a white and red tape, and someone on the ground showing up near the booth."
1121,1201.jpg,1201.jpg,تظهر الصورة عدة رجال يتواجدون على تلة صخرية وعرة ذات نباتات شجيرية، حيث يسير بعضهم على الأرض بينما يقف آخرون فوق سقف مبنى أبيض صغير، ويرتدي بعضهم قلنسوات.,تظهر الصورة عدة رجال يتواجدون على تلة صخرية وعرة ذات نباتات شجيرية، حيث يسير بعضهم على الأرض بينما يقف آخرون فوق سقف مبنى أبيض صغير، ويرتدي بعضهم قلنسوات.,True,"The picture shows several men on a rugged rock hill with shrubs, some walking on the ground while others standing on the roof of a small white building, some wearing hoods.","The picture shows several men on a rugged rock hill with shrubs, some walking on the ground while others standing on the roof of a small white building, some wearing hoods."
1122,1202.jpg,1202.jpg,شاب هزيل جداً مستلقٍ على سرير مع قسطرة وريدية في ذراعه، بينما يد تحمل هاتفاً يعرض صورة له وهو بصحة جيدة.,شاب هزيل جداً مستلقٍ على سرير مع قسطرة وريدية في ذراعه، بينما يد تحمل هاتفاً يعرض صورة له وهو بصحة جيدة.,True,"A very lame guy lying on a bed with an IV in his arm, while a hand with a phone shows a picture of him in good health.","A very lame guy lying on a bed with an IV in his arm, while a hand with a phone shows a picture of him in good health."
1123,1203.jpg,1203.jpg,تُظهر الصورة قاعة طبية مكتظة بالناس، حيث يرقد المرضى والجرحى على النقالات والأسرّة، بينما يقف آخرون ويجلسون في المكان.,تُظهر الصورة قاعة طبية مكتظة بالناس، حيث يرقد المرضى والجرحى على النقالات والأسرّة، بينما يقف آخرون ويجلسون في المكان.,True,"The picture shows a crowded medical room where the sick and wounded lie on the stretchers and beds, while others stand and sit in the place.","The picture shows a crowded medical room where the sick and wounded lie on the stretchers and beds, while others stand and sit in the place."
1124,1204.jpg,1204.jpg,تُظهر الصورة مجموعة من الأطفال والبالغين يتزاحمون وهم يمدون أياديهم وأوعيتهم المعدنية. وتبدو على وجوه بعض الأطفال علامات البكاء الشديد واليأس.,تُظهر الصورة مجموعة من الأطفال والبالغين يتزاحمون وهم يمدون أياديهم وأوعيتهم المعدنية. وتبدو على وجوه بعض الأطفال علامات البكاء الشديد واليأس.,True,"The picture shows a group of children and adults brawling with their hands and metal vessels, and some of the children's faces show signs of deep crying and despair.","The picture shows a group of children and adults brawling with their hands and metal vessels, and some of the children's faces show signs of deep crying and despair."
1125,1205.jpg,1205.jpg,تُظهر الصورة حشدًا من الأطفال والأشخاص يمدون قدورًا وأوعية فارغة نحو قدر كبير تنبعث منه أبخرة، في مشهد يوحي بتوزيع الطعام.,تُظهر الصورة حشدًا من الأطفال والأشخاص يمدون قدورًا وأوعية فارغة نحو قدر كبير تنبعث منه أبخرة، في مشهد يوحي بتوزيع الطعام.,True,"The picture shows a crowd of children and people providing empty pots and pots to a large amount of fumes coming from it, in a scene that suggests food distribution.","The picture shows a crowd of children and people providing empty pots and pots to a large amount of fumes coming from it, in a scene that suggests food distribution."
1126,1206.jpg,1206.jpg,تظهر الصورة أربعة أفراد يرتدون زيًا عسكريًا ويحملون أسلحة نارية وهم يسيرون في شارع ضيق، بينما يطل شخص من نافذة محل تجاري على اليمين.,تظهر الصورة أربعة أفراد يرتدون زيًا عسكريًا ويحملون أسلحة نارية وهم يسيرون في شارع ضيق، بينما يطل شخص من نافذة محل تجاري على اليمين.,True,"The photograph shows four individuals wearing military uniforms carrying firearms walking in a narrow street, while one person stretches out a shop window on the right.","The photograph shows four individuals wearing military uniforms carrying firearms walking in a narrow street, while one person stretches out a shop window on the right."
1127,1207.jpg,1207.jpg,"مجموعة من الأشخاص يتظاهرون ليلاً في الشارع، حاملين لافتات كُتب عليها ""DEAL NOW"" وبعضهم يستخدم مكبرات صوت.","مجموعة من الأشخاص يتظاهرون ليلاً في الشارع، حاملين لافتات كُتب عليها ""DEAL NOW"" وبعضهم يستخدم مكبرات صوت.",True,"A bunch of people pretending at night on the street, holding signs that were written ""DEAL NOW"" and some of them using loudspeakers.","A bunch of people pretending at night on the street, holding signs that were written ""DEAL NOW"" and some of them using loudspeakers."
1128,1208.jpg,1208.jpg,رجل مسن يرتدي قبعة بيضاء وشالاً بنياً يجلس في غرفة ذات جدران زرقاء فاتحة تظهر عليها معدات طبية.,رجل مسن يرتدي قبعة بيضاء وشالاً بنياً يجلس في غرفة ذات جدران زرقاء فاتحة تظهر عليها معدات طبية.,True,An old man wearing a white hat and a brown shawl sitting in a room with light blue walls showing medical equipment.,An old man wearing a white hat and a brown shawl sitting in a room with light blue walls showing medical equipment.
1129,1209.jpg,1209.jpg,يُظهر المشهد طفلاً نحيلاً للغاية تبرز عظامه بوضوح، وهو يستلقي ويمسك بزجاجة رضاعة فارغة تقريباً قرب فمه.,يُظهر المشهد طفلاً نحيلاً للغاية تبرز عظامه بوضوح، وهو يستلقي ويمسك بزجاجة رضاعة فارغة تقريباً قرب فمه.,True,"The scene shows a very skinny child whose bones clearly appear, lying down and holding an almost empty bottle of breastfeeding near his mouth.","The scene shows a very skinny child whose bones clearly appear, lying down and holding an almost empty bottle of breastfeeding near his mouth."
1130,1210.jpg,1210.jpg,"تظهر الصورة خلفية حمراء تتوسطها كلمة ""عاجل"" باللون الأبيض، وعلى الجانب الأيمن تظهر خريطة فلسطين باللون الأبيض.","تظهر الصورة خلفية حمراء تتوسطها كلمة ""عاجل"" باللون الأبيض، وعلى الجانب الأيمن تظهر خريطة فلسطين باللون الأبيض.",True,"The picture shows a red background mediated by the word ""hurry"" in white, and on the right side the map of Palestine appears in white.","The picture shows a red background mediated by the word ""hurry"" in white, and on the right side the map of Palestine appears in white."
1131,1211.jpg,1211.jpg,"تُظهر الصورة لافتة كبيرة معلقة تحمل عنواناً ""النازية الصهيونية في أرقام"" بثلاث لغات، وصورة لامرأة ترتدي غطاء رأس تحتضن طفلاً. كما تعرض اللافتة قوائم من الإحصائيات والأرقام مكتوبة بلغات متعددة، وهي مثبتة على هيكل معدني.","تُظهر الصورة لافتة كبيرة معلقة تحمل عنواناً ""النازية الصهيونية في أرقام"" بثلاث لغات، وصورة لامرأة ترتدي غطاء رأس تحتضن طفلاً. كما تعرض اللافتة قوائم من الإحصائيات والأرقام مكتوبة بلغات متعددة، وهي مثبتة على هيكل معدني.",True,"The picture shows a large outstanding sign with the title ""Zionist Nazi in Numbers"" in three languages, and a picture of a woman wearing a child's head covering. It also shows lists of statistics and figures written in multiple languages, which are embedded in a metal structure.","The picture shows a large outstanding sign with the title ""Zionist Nazi in Numbers"" in three languages, and a picture of a woman wearing a child's head covering. It also shows lists of statistics and figures written in multiple languages, which are embedded in a metal structure."
1132,1212.jpg,1212.jpg,"تعرض الصورة خلفية حمراء مع كلمة ""عاجل"" باللون الأبيض في المنتصف، وإلى اليمين يظهر شكل لخريطة باللون الأبيض.","تعرض الصورة خلفية حمراء مع كلمة ""عاجل"" باللون الأبيض في المنتصف، وإلى اليمين يظهر شكل لخريطة باللون الأبيض.",True,"The picture shows a red background with the word ""hurry"" in the middle, and to the right it shows the shape of a white map.","The picture shows a red background with the word ""hurry"" in the middle, and to the right it shows the shape of a white map."
1133,1213.jpg,1213.jpg,"تُظهر الصورة خلفية حمراء مع كلمة ""عاجل"" باللون الأبيض، وإلى اليمين تبرز خريطة فلسطين باللون الأبيض أيضًا.","تُظهر الصورة خلفية حمراء مع كلمة ""عاجل"" باللون الأبيض، وإلى اليمين تبرز خريطة فلسطين باللون الأبيض أيضًا.",True,"The picture shows a red background with the word ""hurry"" in white, and to the right the map of Palestine also appears in white.","The picture shows a red background with the word ""hurry"" in white, and to the right the map of Palestine also appears in white."
1134,1214.jpg,1214.jpg,يظهر رجل يرتدي بدلة أمام خلفية تضم علم فلسطين وعلم آخر، بالإضافة إلى منظر لمدينة تبرز فيها قبة الصخرة.,يظهر رجل يرتدي بدلة أمام خلفية تضم علم فلسطين وعلم آخر، بالإضافة إلى منظر لمدينة تبرز فيها قبة الصخرة.,True,"A man in a suit appears in front of a background that includes the flag of Palestine and another science, as well as a view of a city where the dome of the rock appears.","A man in a suit appears in front of a background that includes the flag of Palestine and another science, as well as a view of a city where the dome of the rock appears."
1135,1241.jpg,1241.jpg,"تُظهر الصورة خلفية حمراء عليها كلمة ""عاجل"" باللون الأبيض، تظهر بجانبها على اليمين خريطة بيضاء لفلسطين.","تُظهر الصورة خلفية حمراء عليها كلمة ""عاجل"" باللون الأبيض، تظهر بجانبها على اليمين خريطة بيضاء لفلسطين.",True,"The picture shows a red background with the word ""hurry"" in white, with a white map of Palestine on the right.","The picture shows a red background with the word ""hurry"" in white, with a white map of Palestine on the right."
1136,1215.jpg,1215.jpg,"تُظهر الصورة خلفية حمراء مع كلمة ""متابعة"" مكتوبة باللون الأبيض في المنتصف، وتظهر خريطة فلسطين باللون الأبيض على الجانب الأيمن.","تُظهر الصورة خلفية حمراء مع كلمة ""متابعة"" مكتوبة باللون الأبيض في المنتصف، وتظهر خريطة فلسطين باللون الأبيض على الجانب الأيمن.",True,"The picture shows a red background with the word ""follow"" written in white in the middle, and the map of Palestine appears in white on the right side.","The picture shows a red background with the word ""follow"" written in white in the middle, and the map of Palestine appears in white on the right side."
1137,1216.jpg,1216.jpg,تُظهر الصورة مظاهرة يلوّح فيها أشخاص بأعلام فلسطينية، ويحمل أحدهم لافتة عليها صورة قبة الصخرة والعلم الفلسطيني.,تُظهر الصورة مظاهرة يلوّح فيها أشخاص بأعلام فلسطينية، ويحمل أحدهم لافتة عليها صورة قبة الصخرة والعلم الفلسطيني.,True,"The picture shows a demonstration in which people wave Palestinian flags, one of whom bears a sign with a picture of the dome of the rock and the Palestinian flag.","The picture shows a demonstration in which people wave Palestinian flags, one of whom bears a sign with a picture of the dome of the rock and the Palestinian flag."
1138,1217.jpg,1217.jpg,يظهر رجل ذو لحية رمادية وقميص فاتح اللون وهو ينظر مباشرة إلى الكاميرا، وخلفه جزء من علم فلسطين وستارة ذات نقش.,يظهر رجل ذو لحية رمادية وقميص فاتح اللون وهو ينظر مباشرة إلى الكاميرا، وخلفه جزء من علم فلسطين وستارة ذات نقش.,True,"A man with a gray beard and a light-coloured shirt shows up looking directly at the camera, behind him being part of the flag of Palestine and a carved curtain.","A man with a gray beard and a light-coloured shirt shows up looking directly at the camera, behind him being part of the flag of Palestine and a carved curtain."
1139,1218.jpg,1218.jpg,"الصورة تعرض خلفية حمراء تتوسطها كلمة ""عاجل"" باللون الأبيض، وإلى اليمين تظهر خريطة فلسطين باللون الأبيض أيضاً.","الصورة تعرض خلفية حمراء تتوسطها كلمة ""عاجل"" باللون الأبيض، وإلى اليمين تظهر خريطة فلسطين باللون الأبيض أيضاً.",True,"The picture shows a red background mediated by the word ""hurry"" in white, and to the right the map of Palestine also appears in white.","The picture shows a red background mediated by the word ""hurry"" in white, and to the right the map of Palestine also appears in white."
1140,1219.jpg,1219.jpg,تُظهر الصورة طفلاً نحيلاً للغاية مع عظام بارزة وذراعين وساقين رفيعتين، يجلس في حضن شخص بالغ يرتدي ثوباً بنفسجياً. يحدق الطفل للأعلى بفم مفتوح.,تُظهر الصورة طفلاً نحيلاً للغاية مع عظام بارزة وذراعين وساقين رفيعتين، يجلس في حضن شخص بالغ يرتدي ثوباً بنفسجياً. يحدق الطفل للأعلى بفم مفتوح.,True,"The picture shows a very skinny baby with outstanding bones, arms and legs sitting in an adult's lap wearing a purple dress. The baby stares up with an open mouth.","The picture shows a very skinny baby with outstanding bones, arms and legs sitting in an adult's lap wearing a purple dress. The baby stares up with an open mouth."
1141,1220.jpg,1220.jpg,تُظهر الصورة منطقة حضرية تعرضت لدمار واسع، حيث تنتشر الأنقاض والدخان الكثيف. وتبرز بين الركام آليات ثقيلة محددة بمثلثات حمراء.,تُظهر الصورة منطقة حضرية تعرضت لدمار واسع، حيث تنتشر الأنقاض والدخان الكثيف. وتبرز بين الركام آليات ثقيلة محددة بمثلثات حمراء.,True,"The picture shows an urban area that has been extensively destroyed, with debris and heavy smoke spreading, and heavy mechanisms identified by red triangles.","The picture shows an urban area that has been extensively destroyed, with debris and heavy smoke spreading, and heavy mechanisms identified by red triangles."
1142,1221.jpg,1221.jpg,يظهر في الصورة عدد من الأشخاص ممددين على الأرض داخل مبنى تضرر خلال الحرب في غزة.,يظهر في الصورة عدد من الأشخاص ممددين على الأرض داخل مبنى تضرر خلال الحرب في غزة.,True,The photograph shows a number of people lying on the ground inside a building damaged during the war in Gaza.,The photograph shows a number of people lying on the ground inside a building damaged during the war in Gaza.
1143,1222.jpg,1222.jpg,تظهر الصورة مقاتلَين يرتديان الزي العسكري ويخفيان وجهيهما، ويحملان أسلحة نارية. يقف المقاتلان خلف متاريس من أكياس الرمل.,تظهر الصورة مقاتلَين يرتديان الزي العسكري ويخفيان وجهيهما، ويحملان أسلحة نارية. يقف المقاتلان خلف متاريس من أكياس الرمل.,True,"The photograph shows two fighters in uniform, hiding their faces, carrying firearms, standing behind barricades of sandbags.","The photograph shows two fighters in uniform, hiding their faces, carrying firearms, standing behind barricades of sandbags."
1144,1223.jpg,1223.jpg,تظهر امرأة ترتدي نظارات وتقف خلف منبر خشبي وميكروفون، بينما يظهر في الخلفية جزء من علم أزرق وأبيض وأشخاص يرتدون زيًا عسكريًا بقبعات برتقالية.,تظهر امرأة ترتدي نظارات وتقف خلف منبر خشبي وميكروفون، بينما يظهر في الخلفية جزء من علم أزرق وأبيض وأشخاص يرتدون زيًا عسكريًا بقبعات برتقالية.,True,"A woman appears to be wearing glasses and standing behind a wooden and microphone platform, while a part of a blue and white flag and people in uniform appear in the background with orange hats.","A woman appears to be wearing glasses and standing behind a wooden and microphone platform, while a part of a blue and white flag and people in uniform appear in the background with orange hats."
1145,1224.jpg,1224.jpg,يظهر طفل هزيل للغاية يرتدي حفاضة، وأضلاعه بارزة بوضوح. تمسك به يد شخص بالغ برفق وهو مستلقٍ على بطانية ملونة.,يظهر طفل هزيل للغاية يرتدي حفاضة، وأضلاعه بارزة بوضوح. تمسك به يد شخص بالغ برفق وهو مستلقٍ على بطانية ملونة.,True,"A very slim kid shows up wearing a diaper, and his ribs are clearly visible... held by an adult hand gently lying on a colored blanket.","A very slim kid shows up wearing a diaper, and his ribs are clearly visible... held by an adult hand gently lying on a colored blanket."
1146,1225.jpg,1225.jpg,"تُظهر الصورة مشهداً حربياً مدمراً بنيران ودخان، حيث يزحف مدنيون، بينهم نساء وأطفال، على أرض ملطخة بالدماء بينما يطلق جنود النار قرب صناديق ""AID"" وسياج، وتظهر دبابة وطائرة في الخلفية.","تُظهر الصورة مشهداً حربياً مدمراً بنيران ودخان، حيث يزحف مدنيون، بينهم نساء وأطفال، على أرض ملطخة بالدماء بينما يطلق جنود النار قرب صناديق ""AID"" وسياج، وتظهر دبابة وطائرة في الخلفية.",True,"The picture shows a devastating war scene with fire and smoke, with civilians, including women and children, marching into blood-stained land while soldiers shoot near AID boxes and fences, and a tank and aircraft appear in the background.","The picture shows a devastating war scene with fire and smoke, with civilians, including women and children, marching into blood-stained land while soldiers shoot near AID boxes and fences, and a tank and aircraft appear in the background."
1147,1226.jpg,1226.jpg,تُظهر الصورة مقاتلاً يرتدي زيًا مموهًا وقناعًا أسود ورباط رأس أخضر، ويحمل بندقية ورقعة علم فلسطين على ذراعه، يقف ضمن حشد من المسلحين والمدنيين في منطقة حضرية مليئة بالمباني.,تُظهر الصورة مقاتلاً يرتدي زيًا مموهًا وقناعًا أسود ورباط رأس أخضر، ويحمل بندقية ورقعة علم فلسطين على ذراعه، يقف ضمن حشد من المسلحين والمدنيين في منطقة حضرية مليئة بالمباني.,True,"The photograph shows a fighter wearing a camouflage uniform, a black mask and a green headband, carrying a gun and a Palestinian flag patch on his arm, standing in a crowd of gunmen and civilians in an urban area full of buildings.","The photograph shows a fighter wearing a camouflage uniform, a black mask and a green headband, carrying a gun and a Palestinian flag patch on his arm, standing in a crowd of gunmen and civilians in an urban area full of buildings."
1148,1227.jpg,1227.jpg,يظهر رجل بلحية رمادية يرتدي قميصًا أزرق وجاكيتًا داكنًا. في الخلفية، تظهر أعلام منها علم أبيض بشعار وعلم بألوان العلم الفلسطيني.,يظهر رجل بلحية رمادية يرتدي قميصًا أزرق وجاكيتًا داكنًا. في الخلفية، تظهر أعلام منها علم أبيض بشعار وعلم بألوان العلم الفلسطيني.,True,"A man with a gray beard with a blue shirt and a dark jacket appears in the background, flags of which appear white with a logo and a flag of the color of the Palestinian flag.","A man with a gray beard with a blue shirt and a dark jacket appears in the background, flags of which appear white with a and a flag of the color of the Palestinian flag."
1149,1228.jpg,1228.jpg,"تُظهر الصورة شابًا نحيل الملامح يرتدي قميصًا داكنًا، يقف أمام خلفية سوداء. تظهر عبارة ""كل المواد الغذائية نفذت"" مكتوبة باللون الأبيض في الجزء العلوي الأيمن من الصورة.","تُظهر الصورة شابًا نحيل الملامح يرتدي قميصًا داكنًا، يقف أمام خلفية سوداء. تظهر عبارة ""كل المواد الغذائية نفذت"" مكتوبة باللون الأبيض في الجزء العلوي الأيمن من الصورة.",True,"The picture shows a skinny young man wearing a dark shirt, standing against a black background. The phrase ""all foods run out"" is written in white in the upper right part of the picture.","The picture shows a skinny young man wearing a dark shirt, standing against a black background. The phrase ""all foods run out"" is written in white in the upper right part of the picture."
1150,1229.jpg,1229.jpg,تظهر الصورة رجلاً يرتدي بدلة وقميصاً، له لحية ونظارات، ويجلس ويداه في وضعية الإشارة. خلفه يظهر علم فلسطيني وخلفية مدينة ضبابية.,تظهر الصورة رجلاً يرتدي بدلة وقميصاً، له لحية ونظارات، ويجلس ويداه في وضعية الإشارة. خلفه يظهر علم فلسطيني وخلفية مدينة ضبابية.,True,"The picture shows a man wearing a suit and a shirt, with a beard and glasses, and his hands sitting in the sign position behind him showing a Palestinian flag and a fog city background.","The picture shows a man wearing a suit and a shirt, with a beard and glasses, and his hands sitting in the sign position behind him showing a Palestinian flag and a fog city background."
1151,1230.jpg,1230.jpg,"صورة بخلفية حمراء داكنة تضم نقاطًا ضوئية متفرقة، وتظهر بها كلمة ""عاجل"" كبيرة باللون الأبيض، إلى جانب شكل خريطة أبيض شبه شفاف على اليمين.","صورة بخلفية حمراء داكنة تضم نقاطًا ضوئية متفرقة، وتظهر بها كلمة ""عاجل"" كبيرة باللون الأبيض، إلى جانب شكل خريطة أبيض شبه شفاف على اليمين.",True,"A picture with a dark red background with scattered flashpoints, showing a big white word for ""wild,"" along with the shape of a white map that is almost transparent on the right.","A picture with a dark red background with scattered flashpoints, showing a big white word for ""wild,"" along with the shape of a white map that is almost transparent on the right."
1152,1231.jpg,1231.jpg,تُظهر الصورة رجلًا ملتحيًا ينظر للأمام، وخلفه تظهر صورة باهتة لوجه طفل. في الجزء السفلي، يتجمع عدد من الأطفال وهم يحملون أواني وأوعية معدنية.,تُظهر الصورة رجلًا ملتحيًا ينظر للأمام، وخلفه تظهر صورة باهتة لوجه طفل. في الجزء السفلي، يتجمع عدد من الأطفال وهم يحملون أواني وأوعية معدنية.,True,"The picture shows a bearded man looking forward, behind him showing a faint image of a child's face.","The picture shows a bearded man looking forward, behind him showing a faint image of a child's face."
1153,1232.jpg,1232.jpg,"تظهر الصورة خلفية حمراء مع كلمة ""عاجل"" بيضاء كبيرة في المنتصف، وشكل أبيض يمثل خريطة على الجانب الأيمن.","تظهر الصورة خلفية حمراء مع كلمة ""عاجل"" بيضاء كبيرة في المنتصف، وشكل أبيض يمثل خريطة على الجانب الأيمن.",True,"The picture shows a red background with a big white word ""hurry"" in the middle, and a white form represents a map on the right side.","The picture shows a red background with a big white word ""hurry"" in the middle, and a white form represents a map on the right side."
1154,1233.jpg,1233.jpg,تظهر امرأة ورجل يطعمان طفلاً رضيعاً، وإلى جانبهما طفلان آخران. يجلسون على الأرض داخل مكان بسيط، وخلفهم جدار معدني مموج.,تظهر امرأة ورجل يطعمان طفلاً رضيعاً، وإلى جانبهما طفلان آخران. يجلسون على الأرض داخل مكان بسيط، وخلفهم جدار معدني مموج.,True,"A woman and a man who feeds a baby, with two other children next to them, sits on the floor in a simple place, and has left them with a fried metal wall.","A woman and a man who feeds a baby, with two other children next to them, sits on the floor in a simple place, and has left them with a fried metal wall."
1155,1234.jpg,1234.jpg,يظهر في الصورة جندي بزي عسكري وخوذة ووجه مغطى يقف حاملاً بندقية، وخلفه تتكدس صناديق شحن كبيرة على منصات خشبية.,يظهر في الصورة جندي بزي عسكري وخوذة ووجه مغطى يقف حاملاً بندقية، وخلفه تتكدس صناديق شحن كبيرة على منصات خشبية.,True,"A soldier with a uniform and a helmet and a covered face standing with a gun appear in the picture, behind which large shipping boxes are piled on wooden pads.","A soldier with a uniform and a helmet and a covered face standing with a gun appear in the picture, behind which large shipping boxes are piled on wooden pads."
1156,1235.jpg,1235.jpg,"تُظهر الصورة خلفية حمراء بها كلمة ""متابعة"" البيضاء وخريطة بيضاء لفلسطين على الجانب الأيمن.","تُظهر الصورة خلفية حمراء بها كلمة ""متابعة"" البيضاء وخريطة بيضاء لفلسطين على الجانب الأيمن.",True,"The picture shows a red background with the word ""follow"" white and a white map of Palestine on the right side.","The picture shows a red background with the word ""follow"" white and a white map of Palestine on the right side."
1157,1236.jpg,1236.jpg,تُظهر الصورة رجلاً بشعر ولحية رمادية، ينظر إلى الجانب بفم مفتوح ويده اليمنى مرفوعة وكأنه يتحدث أو يشير. تظهر خلفه خلفية ضبابية بألوان خضراء وبيضاء.,تُظهر الصورة رجلاً بشعر ولحية رمادية، ينظر إلى الجانب بفم مفتوح ويده اليمنى مرفوعة وكأنه يتحدث أو يشير. تظهر خلفه خلفية ضبابية بألوان خضراء وبيضاء.,True,"The picture shows a man with gray hair and beard, looking at the side with an open mouth and his right hand up as if he was talking or pointing.","The picture shows a man with gray hair and beard, looking at the side with an open mouth and his right hand up as if he was talking or pointing."
1158,1237.jpg,1237.jpg,تُظهر الصورة رجلاً ملتحياً يرتدي كوفية وزياً عسكرياً وقد عَقَدَ ذراعيه، يقف على تلة صخرية تظهر خلفها دبابة عسكرية في منظر صحراوي.,تُظهر الصورة رجلاً ملتحياً يرتدي كوفية وزياً عسكرياً وقد عَقَدَ ذراعيه، يقف على تلة صخرية تظهر خلفها دبابة عسكرية في منظر صحراوي.,True,"The photograph shows a bearded man wearing a coffin and a military uniform who held his arms, standing on a rocky hill behind which a military tank appears in a desert view.","The photograph shows a bearded man wearing a coffin and a military uniform who held his arms, standing on a rocky hill behind which a military tank appears in a desert view."
1159,1238.jpg,1238.jpg,يظهر في الصورة شاب نحيف عاري الصدر ينظر مباشرة إلى الكاميرا، مع لحية خفيفة وداكنة. يقف الشاب أمام جدار رمادي خشن معلقتان عليه ورقتان.,يظهر في الصورة شاب نحيف عاري الصدر ينظر مباشرة إلى الكاميرا، مع لحية خفيفة وداكنة. يقف الشاب أمام جدار رمادي خشن معلقتان عليه ورقتان.,True,"The picture shows a skinny, bare chest looking straight at the camera, with a light and dark beard. The young man stands in front of a rough gray wall with two leaves on it.","The picture shows a skinny, bare chest looking straight at the camera, with a light and dark beard. The young man stands in front of a rough gray wall with two leaves on it."
